model,seed,horizon,forecast_origin,history_start,history_end,target_year,train_cutoff,topic_id,prediction,actual,predicted_growth,actual_growth
full,2026,3,2019,2012,2019,2022,2019,action,8.268040657043457,281.0,-248.73195934295654,24.0
full,2026,3,2019,2012,2019,2022,2019,activism,0.8996132612228394,15.0,-5.100386738777161,9.0
full,2026,3,2019,2012,2019,2022,2019,activities,11.286170959472656,40.0,-22.713829040527344,6.0
full,2026,3,2019,2012,2019,2022,2019,activity,12.121478080749512,29.0,-32.87852191925049,-16.0
full,2026,3,2019,2012,2019,2022,2019,adaptation,3.801076889038086,20.0,-22.198923110961914,-6.0
full,2026,3,2019,2012,2019,2022,2019,adaptive,8.792632102966309,18.0,-12.207367897033691,-3.0
full,2026,3,2019,2012,2019,2022,2019,addressing,2.5677599906921387,8.0,-6.432240009307861,-1.0
full,2026,3,2019,2012,2019,2022,2019,aden,2.3785181045532227,0.0,-5.621481895446777,-8.0
full,2026,3,2019,2012,2019,2022,2019,adoption,10.604964256286621,37.0,-23.39503574371338,3.0
full,2026,3,2019,2012,2019,2022,2019,adults,0.23463687300682068,0.0,0.23463687300682068,0.0
full,2026,3,2019,2012,2019,2022,2019,advanced,13.384702682495117,30.0,-20.615297317504883,-4.0
full,2026,3,2019,2012,2019,2022,2019,advances,10.706544876098633,49.0,-21.293455123901367,17.0
full,2026,3,2019,2012,2019,2022,2019,advances in,5.86595344543457,20.0,-10.13404655456543,4.0
full,2026,3,2019,2012,2019,2022,2019,advancing,1.4245437383651733,18.0,-7.575456261634827,9.0
full,2026,3,2019,2012,2019,2022,2019,advantages,0.23463687300682068,0.0,0.23463687300682068,0.0
full,2026,3,2019,2012,2019,2022,2019,advertising,2.747464895248413,32.0,-7.252535104751587,22.0
full,2026,3,2019,2012,2019,2022,2019,africa,23.063146591186523,242.0,-195.93685340881348,23.0
full,2026,3,2019,2012,2019,2022,2019,african,6.546083927154541,51.0,-42.45391607284546,2.0
full,2026,3,2019,2012,2019,2022,2019,afterword,2.737077236175537,1.0,-8.262922763824463,-10.0
full,2026,3,2019,2012,2019,2022,2019,against,3.807535409927368,11.0,-14.192464590072632,-7.0
full,2026,3,2019,2012,2019,2022,2019,age of,17.66075897216797,143.0,-101.33924102783203,24.0
full,2026,3,2019,2012,2019,2022,2019,agencies,2.5677599906921387,9.0,-6.432240009307861,0.0
full,2026,3,2019,2012,2019,2022,2019,agenda,17.41576385498047,149.0,-34.58423614501953,97.0
full,2026,3,2019,2012,2019,2022,2019,agentic,0.23463687300682068,0.0,0.23463687300682068,0.0
full,2026,3,2019,2012,2019,2022,2019,agents,2.362262725830078,23.0,-21.637737274169922,-1.0
full,2026,3,2019,2012,2019,2022,2019,agricultural,7.950972557067871,30.0,-12.049027442932129,10.0
full,2026,3,2019,2012,2019,2022,2019,ai chatbot,0.23463687300682068,7.0,0.23463687300682068,7.0
full,2026,3,2019,2012,2019,2022,2019,ai in,1.1172895431518555,49.0,-7.8827104568481445,40.0
full,2026,3,2019,2012,2019,2022,2019,ai on,0.23463687300682068,0.0,0.23463687300682068,0.0
full,2026,3,2019,2012,2019,2022,2019,ai-driven,0.23463687300682068,0.0,0.23463687300682068,0.0
full,2026,3,2019,2012,2019,2022,2019,ai-enabled,0.23463687300682068,6.0,0.23463687300682068,6.0
full,2026,3,2019,2012,2019,2022,2019,ai-generated,0.23463687300682068,16.0,0.23463687300682068,16.0
full,2026,3,2019,2012,2019,2022,2019,ai-generated content,0.23463687300682068,0.0,0.23463687300682068,0.0
full,2026,3,2019,2012,2019,2022,2019,ai-powered,0.23463687300682068,0.0,0.23463687300682068,0.0
full,2026,3,2019,2012,2019,2022,2019,ai伦理,4.683230876922607,27.0,-2.3167691230773926,20.0
full,2026,3,2019,2012,2019,2022,2019,al jazeera,23.351097106933594,138.0,-147.6489028930664,-33.0
full,2026,3,2019,2012,2019,2022,2019,al jazeera and,13.446227073669434,26.0,-23.553772926330566,-11.0
full,2026,3,2019,2012,2019,2022,2019,al jazeera english,0.23463687300682068,16.0,0.23463687300682068,16.0
full,2026,3,2019,2012,2019,2022,2019,al-jazeera,2.3614583015441895,17.0,-32.63854169845581,-18.0
full,2026,3,2019,2012,2019,2022,2019,aleppo,0.23463687300682068,0.0,0.23463687300682068,0.0
full,2026,3,2019,2012,2019,2022,2019,algorithmic,8.54999828338623,18.0,-6.4500017166137695,3.0
full,2026,3,2019,2012,2019,2022,2019,algorithms,6.678738117218018,57.0,-8.321261882781982,42.0
full,2026,3,2019,2012,2019,2022,2019,alignment,5.8125200271606445,15.0,-3.1874799728393555,6.0
full,2026,3,2019,2012,2019,2022,2019,along,7.207408428192139,32.0,-8.792591571807861,16.0
full,2026,3,2019,2012,2019,2022,2019,along the silk,0.23463687300682068,15.0,0.23463687300682068,15.0
full,2026,3,2019,2012,2019,2022,2019,alternative,3.03306245803833,48.0,-33.96693754196167,11.0
full,2026,3,2019,2012,2019,2022,2019,america,16.03342628479004,139.0,-100.96657371520996,22.0
full,2026,3,2019,2012,2019,2022,2019,american,4.9868316650390625,55.0,-84.01316833496094,-34.0
full,2026,3,2019,2012,2019,2022,2019,an empirical,1.8393703699111938,24.0,-16.160629630088806,6.0
full,2026,3,2019,2012,2019,2022,2019,an empirical study,0.23463687300682068,7.0,0.23463687300682068,7.0
full,2026,3,2019,2012,2019,2022,2019,an example,5.260105609893799,22.0,-2.739894390106201,14.0
full,2026,3,2019,2012,2019,2022,2019,an exploratory,9.571535110473633,49.0,-21.428464889526367,18.0
full,2026,3,2019,2012,2019,2022,2019,an exploratory study,9.571535110473633,49.0,-21.428464889526367,18.0
full,2026,3,2019,2012,2019,2022,2019,an immersive,2.178321123123169,8.0,-4.821678876876831,1.0
full,2026,3,2019,2012,2019,2022,2019,an integrated,0.23463687300682068,8.0,0.23463687300682068,8.0
full,2026,3,2019,2012,2019,2022,2019,an introduction,6.001741409301758,27.0,-7.998258590698242,13.0
full,2026,3,2019,2012,2019,2022,2019,an investigation,3.6053402423858643,0.0,-12.394659757614136,-16.0
full,2026,3,2019,2012,2019,2022,2019,an overview,1.1587756872177124,31.0,-7.841224312782288,22.0
full,2026,3,2019,2012,2019,2022,2019,an overview of,1.7997100353240967,31.0,-16.200289964675903,13.0
full,2026,3,2019,2012,2019,2022,2019,analyses,2.0836236476898193,13.0,-11.91637635231018,-1.0
full,2026,3,2019,2012,2019,2022,2019,analytic hierarchy process,0.23463687300682068,0.0,0.23463687300682068,0.0
full,2026,3,2019,2012,2019,2022,2019,analytical,0.23463687300682068,0.0,0.23463687300682068,0.0
full,2026,3,2019,2012,2019,2022,2019,analytics,9.232694625854492,37.0,-35.76730537414551,-8.0
full,2026,3,2019,2012,2019,2022,2019,analyzing,0.7242147326469421,20.0,-4.275785267353058,15.0
full,2026,3,2019,2012,2019,2022,2019,ancient,3.1078717708587646,72.0,-44.892128229141235,24.0
full,2026,3,2019,2012,2019,2022,2019,ancient city,0.23463687300682068,0.0,0.23463687300682068,0.0
full,2026,3,2019,2012,2019,2022,2019,and al jazeera,2.5972986221313477,27.0,-25.402701377868652,-1.0
full,2026,3,2019,2012,2019,2022,2019,and disaster risk,4.081114292144775,6.0,-1.9188857078552246,0.0
full,2026,3,2019,2012,2019,2022,2019,and future directions,3.6053402423858643,25.0,-12.394659757614136,9.0
full,2026,3,2019,2012,2019,2022,2019,and generative ai,0.23463687300682068,0.0,0.23463687300682068,0.0
full,2026,3,2019,2012,2019,2022,2019,and nation branding,0.23463687300682068,8.0,0.23463687300682068,8.0
full,2026,3,2019,2012,2019,2022,2019,and place branding,2.3785181045532227,13.0,-5.621481895446777,5.0
full,2026,3,2019,2012,2019,2022,2019,and the future,2.5677599906921387,17.0,-6.432240009307861,8.0
full,2026,3,2019,2012,2019,2022,2019,and the future of,2.5677599906921387,17.0,-6.432240009307861,8.0
full,2026,3,2019,2012,2019,2022,2019,and user-generated content,2.3785181045532227,8.0,-5.621481895446777,0.0
full,2026,3,2019,2012,2019,2022,2019,annual,4.683230876922607,7.0,-2.3167691230773926,0.0
full,2026,3,2019,2012,2019,2022,2019,answering,0.23463687300682068,8.0,0.23463687300682068,8.0
full,2026,3,2019,2012,2019,2022,2019,antecedents,9.44223690032959,50.0,-15.55776309967041,25.0
full,2026,3,2019,2012,2019,2022,2019,anxiety,4.683230876922607,20.0,-2.3167691230773926,13.0
full,2026,3,2019,2012,2019,2022,2019,applications,17.658267974853516,209.0,-85.34173202514648,106.0
full,2026,3,2019,2012,2019,2022,2019,applications in,14.561101913452148,69.0,-39.43889808654785,15.0
full,2026,3,2019,2012,2019,2022,2019,applications of,10.03654956817627,49.0,-15.96345043182373,23.0
full,2026,3,2019,2012,2019,2022,2019,applied,4.0732245445251465,31.0,-14.926775455474854,12.0
full,2026,5,2019,2012,2019,2024,2019,21st century,9.311955451965332,36.0,-22.688044548034668,4.0
full,2026,5,2019,2012,2019,2024,2019,3d laser,7.80595064163208,31.0,-30.19404935836792,-7.0
full,2026,5,2019,2012,2019,2024,2019,3d laser scanning,6.689499855041504,31.0,-23.310500144958496,1.0
full,2026,5,2019,2012,2019,2024,2019,3d modeling,1.141814112663269,22.0,-7.858185887336731,13.0
full,2026,5,2019,2012,2019,2024,2019,3d modelling,4.043234348297119,4.0,-4.956765651702881,-5.0
full,2026,5,2019,2012,2019,2024,2019,3d models,4.559200763702393,13.0,-27.440799236297607,-19.0
full,2026,5,2019,2012,2019,2024,2019,3d printing,1.1866217851638794,50.0,-7.813378214836121,41.0
full,2026,5,2019,2012,2019,2024,2019,3d scanning,6.834449291229248,31.0,-23.165550708770752,1.0
full,2026,5,2019,2012,2019,2024,2019,abroad,7.111634731292725,18.0,-22.888365268707275,-12.0
full,2026,5,2019,2012,2019,2024,2019,acceptance,4.769354820251465,40.0,-32.230645179748535,3.0
full,2026,5,2019,2012,2019,2024,2019,access,3.6644299030303955,38.0,-60.335570096969604,-26.0
full,2026,5,2019,2012,2019,2024,2019,accessible,1.8840155601501465,12.0,-4.1159844398498535,6.0
full,2026,5,2019,2012,2019,2024,2019,accuracy,0.34923070669174194,23.0,0.34923070669174194,23.0
full,2026,5,2019,2012,2019,2024,2019,accurate,2.4667372703552246,12.0,-7.533262729644775,2.0
full,2026,5,2019,2012,2019,2024,2019,achieving,1.5169106721878052,47.0,-12.483089327812195,33.0
full,2026,5,2019,2012,2019,2024,2019,acknowledgements,1.4174423217773438,5.0,-3.5825576782226562,0.0
full,2026,5,2019,2012,2019,2024,2019,acquisition,0.34923070669174194,9.0,0.34923070669174194,9.0
full,2026,5,2019,2012,2019,2024,2019,action,6.908475399017334,350.0,-250.09152460098267,93.0
full,2026,5,2019,2012,2019,2024,2019,activism,0.9582143425941467,15.0,-5.041785657405853,9.0
full,2026,5,2019,2012,2019,2024,2019,activities,9.129257202148438,52.0,-24.870742797851562,18.0
full,2026,5,2019,2012,2019,2024,2019,activity,9.718685150146484,37.0,-35.281314849853516,-8.0
full,2026,5,2019,2012,2019,2024,2019,adaptation,3.4137561321258545,29.0,-22.586243867874146,3.0
full,2026,5,2019,2012,2019,2024,2019,adaptive,7.312783718109131,18.0,-13.68721628189087,-3.0
full,2026,5,2019,2012,2019,2024,2019,addressing,2.3933868408203125,17.0,-6.6066131591796875,8.0
full,2026,5,2019,2012,2019,2024,2019,aden,2.2341830730438232,1.0,-5.765816926956177,-7.0
full,2026,5,2019,2012,2019,2024,2019,adoption,8.639643669128418,53.0,-25.360356330871582,19.0
full,2026,5,2019,2012,2019,2024,2019,adults,0.34923070669174194,0.0,0.34923070669174194,0.0
full,2026,5,2019,2012,2019,2024,2019,advanced,10.600056648254395,23.0,-23.399943351745605,-11.0
full,2026,5,2019,2012,2019,2024,2019,advances,8.714465141296387,52.0,-23.285534858703613,20.0
full,2026,5,2019,2012,2019,2024,2019,advances in,5.072834014892578,31.0,-10.927165985107422,15.0
full,2026,5,2019,2012,2019,2024,2019,advancing,1.4183154106140137,40.0,-7.581684589385986,31.0
full,2026,5,2019,2012,2019,2024,2019,advantages,0.34923070669174194,26.0,0.34923070669174194,26.0
full,2026,5,2019,2012,2019,2024,2019,advertising,2.543917655944824,50.0,-7.456082344055176,40.0
full,2026,5,2019,2012,2019,2024,2019,africa,16.774120330810547,242.0,-202.22587966918945,23.0
full,2026,5,2019,2012,2019,2024,2019,african,5.599662780761719,50.0,-43.40033721923828,1.0
full,2026,5,2019,2012,2019,2024,2019,afterword,2.5352706909179688,13.0,-8.464729309082031,2.0
full,2026,5,2019,2012,2019,2024,2019,against,3.4200551509857178,18.0,-14.579944849014282,0.0
full,2026,5,2019,2012,2019,2024,2019,age of,13.437784194946289,130.0,-105.56221580505371,11.0
full,2026,5,2019,2012,2019,2024,2019,agencies,2.3933868408203125,17.0,-6.6066131591796875,8.0
full,2026,5,2019,2012,2019,2024,2019,agenda,13.285005569458008,160.0,-38.71499443054199,108.0
full,2026,5,2019,2012,2019,2024,2019,agentic,0.34923070669174194,0.0,0.34923070669174194,0.0
full,2026,5,2019,2012,2019,2024,2019,agents,2.2186591625213623,45.0,-21.781340837478638,21.0
full,2026,5,2019,2012,2019,2024,2019,agricultural,6.680779933929443,26.0,-13.319220066070557,6.0
full,2026,5,2019,2012,2019,2024,2019,ai chatbot,0.34923070669174194,41.0,0.34923070669174194,41.0
full,2026,5,2019,2012,2019,2024,2019,ai in,1.150221824645996,157.0,-7.849778175354004,148.0
full,2026,5,2019,2012,2019,2024,2019,ai on,0.34923070669174194,15.0,0.34923070669174194,15.0
full,2026,5,2019,2012,2019,2024,2019,ai-driven,0.34923070669174194,30.0,0.34923070669174194,30.0
full,2026,5,2019,2012,2019,2024,2019,ai-enabled,0.34923070669174194,6.0,0.34923070669174194,6.0
full,2026,5,2019,2012,2019,2024,2019,ai-generated,0.34923070669174194,33.0,0.34923070669174194,33.0
full,2026,5,2019,2012,2019,2024,2019,ai-generated content,0.34923070669174194,24.0,0.34923070669174194,24.0
full,2026,5,2019,2012,2019,2024,2019,ai-powered,0.34923070669174194,8.0,0.34923070669174194,8.0
full,2026,5,2019,2012,2019,2024,2019,ai伦理,4.133970260620117,20.0,-2.866029739379883,13.0
full,2026,5,2019,2012,2019,2024,2019,al jazeera,16.949291229248047,48.0,-154.05070877075195,-123.0
full,2026,5,2019,2012,2019,2024,2019,al jazeera and,10.643134117126465,0.0,-26.356865882873535,-37.0
full,2026,5,2019,2012,2019,2024,2019,al jazeera english,0.34923070669174194,24.0,0.34923070669174194,24.0
full,2026,5,2019,2012,2019,2024,2019,al-jazeera,2.2179908752441406,9.0,-32.78200912475586,-26.0
full,2026,5,2019,2012,2019,2024,2019,aleppo,0.34923070669174194,9.0,0.34923070669174194,9.0
full,2026,5,2019,2012,2019,2024,2019,algorithmic,7.1335062980651855,3.0,-7.8664937019348145,-12.0
full,2026,5,2019,2012,2019,2024,2019,algorithms,5.707422733306885,71.0,-9.292577266693115,56.0
full,2026,5,2019,2012,2019,2024,2019,alignment,5.032599449157715,6.0,-3.967400550842285,-3.0
full,2026,5,2019,2012,2019,2024,2019,along,6.115355014801025,52.0,-9.884644985198975,36.0
full,2026,5,2019,2012,2019,2024,2019,along the silk,0.34923070669174194,29.0,0.34923070669174194,29.0
full,2026,5,2019,2012,2019,2024,2019,alternative,2.779695987701416,36.0,-34.220304012298584,-1.0
full,2026,5,2019,2012,2019,2024,2019,america,12.377979278564453,138.0,-104.62202072143555,21.0
full,2026,5,2019,2012,2019,2024,2019,american,4.369929313659668,57.0,-84.63007068634033,-32.0
full,2026,5,2019,2012,2019,2024,2019,an empirical,1.774882197380066,15.0,-16.225117802619934,-3.0
full,2026,5,2019,2012,2019,2024,2019,an empirical study,0.34923070669174194,7.0,0.34923070669174194,7.0
full,2026,5,2019,2012,2019,2024,2019,an example,4.5954484939575195,29.0,-3.4045515060424805,21.0
full,2026,5,2019,2012,2019,2024,2019,an exploratory,7.887753009796143,26.0,-23.112246990203857,-5.0
full,2026,5,2019,2012,2019,2024,2019,an exploratory study,7.887753009796143,26.0,-23.112246990203857,-5.0
full,2026,5,2019,2012,2019,2024,2019,an immersive,2.0649642944335938,8.0,-4.935035705566406,1.0
full,2026,5,2019,2012,2019,2024,2019,an integrated,0.34923070669174194,16.0,0.34923070669174194,16.0
full,2026,5,2019,2012,2019,2024,2019,an introduction,5.179814338684082,28.0,-8.820185661315918,14.0
full,2026,5,2019,2012,2019,2024,2019,an investigation,3.2544281482696533,7.0,-12.745571851730347,-9.0
full,2026,5,2019,2012,2019,2024,2019,an overview,1.1866217851638794,76.0,-7.813378214836121,67.0
full,2026,5,2019,2012,2019,2024,2019,an overview of,1.740972876548767,67.0,-16.259027123451233,49.0
full,2026,5,2019,2012,2019,2024,2019,analyses,1.9834249019622803,13.0,-12.01657509803772,-1.0
full,2026,5,2019,2012,2019,2024,2019,analytic hierarchy process,0.34923070669174194,0.0,0.34923070669174194,0.0
full,2026,5,2019,2012,2019,2024,2019,analytical,0.34923070669174194,32.0,0.34923070669174194,32.0
full,2026,5,2019,2012,2019,2024,2019,analytics,7.635973930358887,45.0,-37.36402606964111,0.0
full,2026,5,2019,2012,2019,2024,2019,analyzing,0.8015086650848389,53.0,-4.198491334915161,48.0
full,2026,5,2019,2012,2019,2024,2019,ancient,2.841413736343384,76.0,-45.158586263656616,28.0
full,2026,5,2019,2012,2019,2024,2019,ancient city,0.34923070669174194,17.0,0.34923070669174194,17.0
full,2026,5,2019,2012,2019,2024,2019,and al jazeera,2.4164767265319824,16.0,-25.583523273468018,-12.0
full,2026,5,2019,2012,2019,2024,2019,and disaster risk,3.6467409133911133,38.0,-2.3532590866088867,32.0
full,2026,5,2019,2012,2019,2024,2019,and future directions,3.2544281482696533,43.0,-12.745571851730347,27.0
full,2026,5,2019,2012,2019,2024,2019,and generative ai,0.34923070669174194,25.0,0.34923070669174194,25.0
full,2026,5,2019,2012,2019,2024,2019,and nation branding,0.34923070669174194,8.0,0.34923070669174194,8.0
full,2026,5,2019,2012,2019,2024,2019,and place branding,2.2341830730438232,13.0,-5.765816926956177,5.0
full,2026,5,2019,2012,2019,2024,2019,and the future,2.3933868408203125,31.0,-6.6066131591796875,22.0
full,2026,5,2019,2012,2019,2024,2019,and the future of,2.3933868408203125,31.0,-6.6066131591796875,22.0
full,2026,5,2019,2012,2019,2024,2019,and user-generated content,2.2341830730438232,16.0,-5.765816926956177,8.0
full,2026,5,2019,2012,2019,2024,2019,annual,4.133970260620117,16.0,-2.866029739379883,9.0
full,2026,5,2019,2012,2019,2024,2019,answering,0.34923070669174194,8.0,0.34923070669174194,8.0
full,2026,5,2019,2012,2019,2024,2019,antecedents,7.793500900268555,25.0,-17.206499099731445,0.0
full,2026,5,2019,2012,2019,2024,2019,anxiety,4.133970260620117,19.0,-2.866029739379883,12.0
full,2026,5,2019,2012,2019,2024,2019,applications,13.43735408782959,167.0,-89.56264591217041,64.0
full,2026,5,2019,2012,2019,2024,2019,applications in,11.399868965148926,49.0,-42.600131034851074,-5.0
full,2026,5,2019,2012,2019,2024,2019,applications of,8.229514122009277,45.0,-17.770485877990723,19.0
full,2026,5,2019,2012,2019,2024,2019,applied,3.636608839035034,52.0,-15.363391160964966,33.0
full,3407,1,2019,2012,2019,2020,2019,21st century,14.321139335632324,44.0,-17.678860664367676,12.0
full,3407,1,2019,2012,2019,2020,2019,3d laser,11.863946914672852,46.0,-26.13605308532715,8.0
full,3407,1,2019,2012,2019,2020,2019,3d laser scanning,10.154779434204102,38.0,-19.8452205657959,8.0
full,3407,1,2019,2012,2019,2020,2019,3d modeling,0.9525105953216553,3.0,-8.047489404678345,-6.0
full,3407,1,2019,2012,2019,2020,2019,3d modelling,6.448737144470215,9.0,-2.551262855529785,0.0
full,3407,1,2019,2012,2019,2020,2019,3d models,7.167919635772705,32.0,-24.832080364227295,0.0
full,3407,1,2019,2012,2019,2020,2019,3d printing,1.0206081867218018,17.0,-7.979391813278198,8.0
full,3407,1,2019,2012,2019,2020,2019,3d scanning,10.50066089630127,39.0,-19.49933910369873,9.0
full,3407,1,2019,2012,2019,2020,2019,abroad,11.238187789916992,8.0,-18.761812210083008,-22.0
full,3407,1,2019,2012,2019,2020,2019,acceptance,7.474093437194824,22.0,-29.525906562805176,-15.0
full,3407,1,2019,2012,2019,2020,2019,access,5.599353790283203,64.0,-58.4006462097168,0.0
full,3407,1,2019,2012,2019,2020,2019,accessible,2.1722731590270996,6.0,-3.8277268409729004,0.0
full,3407,1,2019,2012,2019,2020,2019,accuracy,-0.02249331772327423,0.0,-0.02249331772327423,0.0
full,3407,1,2019,2012,2019,2020,2019,accurate,3.296135902404785,10.0,-6.703864097595215,0.0
full,3407,1,2019,2012,2019,2020,2019,achieving,1.611688494682312,39.0,-12.388311505317688,25.0
full,3407,1,2019,2012,2019,2020,2019,acknowledgements,1.2624157667160034,5.0,-3.7375842332839966,0.0
full,3407,1,2019,2012,2019,2020,2019,acquisition,-0.02249331772327423,0.0,-0.02249331772327423,0.0
full,3407,1,2019,2012,2019,2020,2019,action,10.27445125579834,263.0,-246.72554874420166,6.0
full,3407,1,2019,2012,2019,2020,2019,activism,0.6460908055305481,10.0,-5.353909194469452,4.0
full,3407,1,2019,2012,2019,2020,2019,activities,14.151045799255371,47.0,-19.84895420074463,13.0
full,3407,1,2019,2012,2019,2020,2019,activity,14.944927215576172,37.0,-30.055072784423828,-8.0
full,3407,1,2019,2012,2019,2020,2019,adaptation,5.141302585601807,24.0,-20.858697414398193,-2.0
full,3407,1,2019,2012,2019,2020,2019,adaptive,11.802896499633789,12.0,-9.197103500366211,-9.0
full,3407,1,2019,2012,2019,2020,2019,addressing,3.172996759414673,9.0,-5.827003240585327,0.0
full,3407,1,2019,2012,2019,2020,2019,aden,2.8566062450408936,8.0,-5.1433937549591064,0.0
full,3407,1,2019,2012,2019,2020,2019,adoption,13.56786060333252,46.0,-20.43213939666748,12.0
full,3407,1,2019,2012,2019,2020,2019,adults,-0.02249331772327423,0.0,-0.02249331772327423,0.0
full,3407,1,2019,2012,2019,2020,2019,advanced,16.296615600585938,34.0,-17.703384399414062,0.0
full,3407,1,2019,2012,2019,2020,2019,advances,13.502058982849121,44.0,-18.49794101715088,12.0
full,3407,1,2019,2012,2019,2020,2019,advances in,8.128283500671387,16.0,-7.871716499328613,0.0
full,3407,1,2019,2012,2019,2020,2019,advancing,1.3728981018066406,18.0,-7.627101898193359,9.0
full,3407,1,2019,2012,2019,2020,2019,advantages,-0.02249331772327423,0.0,-0.02249331772327423,0.0
full,3407,1,2019,2012,2019,2020,2019,advertising,3.4730701446533203,8.0,-6.52692985534668,-2.0
full,3407,1,2019,2012,2019,2020,2019,africa,24.219242095947266,227.0,-194.78075790405273,8.0
full,3407,1,2019,2012,2019,2020,2019,african,8.821501731872559,60.0,-40.17849826812744,11.0
full,3407,1,2019,2012,2019,2020,2019,afterword,3.4109926223754883,11.0,-7.589007377624512,0.0
full,3407,1,2019,2012,2019,2020,2019,against,5.150458812713623,18.0,-12.849541187286377,0.0
full,3407,1,2019,2012,2019,2020,2019,age of,19.421913146972656,178.0,-99.57808685302734,59.0
full,3407,1,2019,2012,2019,2020,2019,agencies,3.172996759414673,18.0,-5.827003240585327,9.0
full,3407,1,2019,2012,2019,2020,2019,agenda,19.920549392700195,81.0,-32.079450607299805,29.0
full,3407,1,2019,2012,2019,2020,2019,agentic,-0.02249331772327423,0.0,-0.02249331772327423,0.0
full,3407,1,2019,2012,2019,2020,2019,agents,2.9344229698181152,32.0,-21.065577030181885,8.0
full,3407,1,2019,2012,2019,2020,2019,agricultural,10.812552452087402,29.0,-9.187447547912598,9.0
full,3407,1,2019,2012,2019,2020,2019,ai chatbot,-0.02249331772327423,0.0,-0.02249331772327423,0.0
full,3407,1,2019,2012,2019,2020,2019,ai in,0.969096302986145,27.0,-8.030903697013855,18.0
full,3407,1,2019,2012,2019,2020,2019,ai on,-0.02249331772327423,0.0,-0.02249331772327423,0.0
full,3407,1,2019,2012,2019,2020,2019,ai-driven,-0.02249331772327423,0.0,-0.02249331772327423,0.0
full,3407,1,2019,2012,2019,2020,2019,ai-enabled,-0.02249331772327423,6.0,-0.02249331772327423,6.0
full,3407,1,2019,2012,2019,2020,2019,ai-generated,-0.02249331772327423,0.0,-0.02249331772327423,0.0
full,3407,1,2019,2012,2019,2020,2019,ai-generated content,-0.02249331772327423,0.0,-0.02249331772327423,0.0
full,3407,1,2019,2012,2019,2020,2019,ai-powered,-0.02249331772327423,0.0,-0.02249331772327423,0.0
full,3407,1,2019,2012,2019,2020,2019,ai伦理,6.857791423797607,18.0,-0.14220857620239258,11.0
full,3407,1,2019,2012,2019,2020,2019,al jazeera,24.39028549194336,181.0,-146.60971450805664,10.0
full,3407,1,2019,2012,2019,2020,2019,al jazeera and,16.109912872314453,28.0,-20.890087127685547,-9.0
full,3407,1,2019,2012,2019,2020,2019,al jazeera english,-0.02249331772327423,8.0,-0.02249331772327423,8.0
full,3407,1,2019,2012,2019,2020,2019,al-jazeera,2.995129346847534,33.0,-32.004870653152466,-2.0
full,3407,1,2019,2012,2019,2020,2019,aleppo,-0.02249331772327423,0.0,-0.02249331772327423,0.0
full,3407,1,2019,2012,2019,2020,2019,algorithmic,11.68979263305664,18.0,-3.3102073669433594,3.0
full,3407,1,2019,2012,2019,2020,2019,algorithms,9.359260559082031,40.0,-5.640739440917969,25.0
full,3407,1,2019,2012,2019,2020,2019,alignment,8.45586109161377,9.0,-0.5441389083862305,0.0
full,3407,1,2019,2012,2019,2020,2019,along,9.940873146057129,16.0,-6.059126853942871,0.0
full,3407,1,2019,2012,2019,2020,2019,along the silk,-0.02249331772327423,0.0,-0.02249331772327423,0.0
full,3407,1,2019,2012,2019,2020,2019,alternative,4.007969856262207,55.0,-32.99203014373779,18.0
full,3407,1,2019,2012,2019,2020,2019,america,17.908830642700195,165.0,-99.0911693572998,48.0
full,3407,1,2019,2012,2019,2020,2019,american,6.750345230102539,103.0,-82.24965476989746,14.0
full,3407,1,2019,2012,2019,2020,2019,an empirical,2.0955536365509033,17.0,-15.904446363449097,-1.0
full,3407,1,2019,2012,2019,2020,2019,an empirical study,-0.02249331772327423,0.0,-0.02249331772327423,0.0
full,3407,1,2019,2012,2019,2020,2019,an example,7.695563316345215,8.0,-0.30443668365478516,0.0
full,3407,1,2019,2012,2019,2020,2019,an exploratory,12.42623519897461,32.0,-18.57376480102539,1.0
full,3407,1,2019,2012,2019,2020,2019,an exploratory study,12.42623519897461,32.0,-18.57376480102539,1.0
full,3407,1,2019,2012,2019,2020,2019,an immersive,2.5231425762176514,0.0,-4.476857423782349,-7.0
full,3407,1,2019,2012,2019,2020,2019,an integrated,-0.02249331772327423,8.0,-0.02249331772327423,8.0
full,3407,1,2019,2012,2019,2020,2019,an introduction,8.42835807800293,19.0,-5.57164192199707,5.0
full,3407,1,2019,2012,2019,2020,2019,an investigation,4.851634979248047,16.0,-11.148365020751953,0.0
full,3407,1,2019,2012,2019,2020,2019,an overview,1.0206081867218018,14.0,-7.979391813278198,5.0
full,3407,1,2019,2012,2019,2020,2019,an overview of,2.0353095531463623,14.0,-15.964690446853638,-4.0
full,3407,1,2019,2012,2019,2020,2019,analyses,2.4189183712005615,18.0,-11.581081628799438,4.0
full,3407,1,2019,2012,2019,2020,2019,analytic hierarchy process,-0.02249331772327423,0.0,-0.02249331772327423,0.0
full,3407,1,2019,2012,2019,2020,2019,analytical,-0.02249331772327423,0.0,-0.02249331772327423,0.0
full,3407,1,2019,2012,2019,2020,2019,analytics,11.91243839263916,58.0,-33.08756160736084,13.0
full,3407,1,2019,2012,2019,2020,2019,analyzing,0.43739068508148193,5.0,-4.562609314918518,0.0
full,3407,1,2019,2012,2019,2020,2019,ancient,4.161228656768799,66.0,-43.8387713432312,18.0
