model,seed,horizon,forecast_origin,history_start,history_end,target_year,train_cutoff,topic_id,prediction,actual,predicted_growth,actual_growth
no_log,42,3,2019,2012,2019,2022,2019,jazeera,119.44416046142578,138.0,-51.55583953857422,-33.0
no_log,42,3,2019,2012,2019,2022,2019,流程,114.53330993652344,221.0,-54.46669006347656,52.0
no_log,42,3,2019,2012,2019,2022,2019,belt,117.87908935546875,328.0,-48.12091064453125,162.0
no_log,42,3,2019,2012,2019,2022,2019,in the middle east,120.35847473144531,190.0,-44.64152526855469,25.0
no_log,42,3,2019,2012,2019,2022,2019,政策,117.24549102783203,255.0,-47.75450897216797,90.0
no_log,42,3,2019,2012,2019,2022,2019,软实力,119.61164093017578,177.0,-45.38835906982422,12.0
no_log,42,3,2019,2012,2019,2022,2019,marketing,115.58753967285156,345.0,-48.41246032714844,181.0
no_log,42,3,2019,2012,2019,2022,2019,religious,117.17398834228516,227.0,-45.826011657714844,64.0
no_log,42,3,2019,2012,2019,2022,2019,country,117.22061157226562,254.0,-44.779388427734375,92.0
no_log,42,3,2019,2012,2019,2022,2019,islam,114.91400909423828,119.0,-47.08599090576172,-43.0
no_log,42,3,2019,2012,2019,2022,2019,urban,114.84264373779297,252.0,-47.15735626220703,90.0
no_log,42,5,2019,2012,2019,2024,2019,旅游,119.51104736328125,5508.0,-2911.4889526367188,2477.0
no_log,42,5,2019,2012,2019,2024,2019,tour,119.49471282958984,4819.0,-2773.50528717041,1926.0
no_log,42,5,2019,2012,2019,2024,2019,文化,119.33797454833984,3099.0,-1584.6620254516602,1395.0
no_log,42,5,2019,2012,2019,2024,2019,nation,119.1750717163086,2652.0,-1363.8249282836914,1169.0
no_log,42,5,2019,2012,2019,2024,2019,遗产,119.14631652832031,1984.0,-1231.8536834716797,633.0
no_log,42,5,2019,2012,2019,2024,2019,阿拉伯,118.5664291381836,1033.0,-711.4335708618164,203.0
no_log,42,5,2019,2012,2019,2024,2019,发展,118.38529968261719,1136.0,-637.6147003173828,380.0
no_log,42,5,2019,2012,2019,2024,2019,目的地,118.1302261352539,1258.0,-566.8697738647461,573.0
no_log,42,5,2019,2012,2019,2024,2019,world,118.13310241699219,645.0,-565.8668975830078,-39.0
no_log,42,5,2019,2012,2019,2024,2019,view,117.70880126953125,1119.0,-554.2911987304688,447.0
no_log,42,5,2019,2012,2019,2024,2019,rate,117.9366683959961,1324.0,-518.0633316040039,688.0
no_log,42,5,2019,2012,2019,2024,2019,city,117.92991638183594,938.0,-517.0700836181641,303.0
no_log,42,5,2019,2012,2019,2024,2019,研究,117.35912322998047,1258.0,-476.64087677001953,664.0
no_log,42,5,2019,2012,2019,2024,2019,艺术,116.25970458984375,1274.0,-444.74029541015625,713.0
no_log,42,5,2019,2012,2019,2024,2019,site,117.47100830078125,537.0,-436.52899169921875,-17.0
no_log,42,5,2019,2012,2019,2024,2019,image,117.33164978027344,952.0,-419.66835021972656,415.0
no_log,42,5,2019,2012,2019,2024,2019,社会,116.5634536743164,939.0,-406.4365463256836,416.0
no_log,42,5,2019,2012,2019,2024,2019,media,116.77070617675781,821.0,-401.2292938232422,303.0
no_log,42,5,2019,2012,2019,2024,2019,search,116.86193084716797,976.0,-400.13806915283203,459.0
no_log,42,5,2019,2012,2019,2024,2019,work,115.67647552490234,684.0,-378.32352447509766,190.0
no_log,42,5,2019,2012,2019,2024,2019,中国,115.75404357910156,774.0,-281.24595642089844,377.0
no_log,42,5,2019,2012,2019,2024,2019,国家,115.6485366821289,564.0,-277.3514633178711,171.0
no_log,42,5,2019,2012,2019,2024,2019,影响,114.51166534423828,699.0,-255.48833465576172,329.0
no_log,42,5,2019,2012,2019,2024,2019,挑战,115.16492462158203,666.0,-254.83507537841797,296.0
no_log,42,5,2019,2012,2019,2024,2019,text,114.60086822509766,804.0,-248.39913177490234,441.0
no_log,42,5,2019,2012,2019,2024,2019,challenges,114.73168182373047,633.0,-230.26831817626953,288.0
no_log,42,5,2019,2012,2019,2024,2019,east,115.40684509277344,343.0,-216.59315490722656,11.0
no_log,42,5,2019,2012,2019,2024,2019,gene,114.52935028076172,796.0,-213.47064971923828,468.0
no_log,42,5,2019,2012,2019,2024,2019,chinese,114.98505401611328,424.0,-212.01494598388672,97.0
no_log,42,5,2019,2012,2019,2024,2019,land,114.24784851074219,340.0,-212.7521514892578,13.0
no_log,42,5,2019,2012,2019,2024,2019,社交媒体,114.39830780029297,677.0,-203.60169219970703,359.0
no_log,42,5,2019,2012,2019,2024,2019,应用,113.64447784423828,495.0,-203.35552215576172,178.0
no_log,42,5,2019,2012,2019,2024,2019,power,114.57825469970703,386.0,-195.42174530029297,76.0
no_log,42,5,2019,2012,2019,2024,2019,可持续,114.05084991455078,589.0,-195.94915008544922,279.0
no_log,42,5,2019,2012,2019,2024,2019,经济,112.9391098022461,564.0,-197.0608901977539,254.0
no_log,42,5,2019,2012,2019,2024,2019,road,114.24776458740234,490.0,-180.75223541259766,195.0
no_log,42,5,2019,2012,2019,2024,2019,经验,113.5818862915039,473.0,-181.4181137084961,178.0
no_log,42,5,2019,2012,2019,2024,2019,管理,112.54613494873047,480.0,-175.45386505126953,192.0
no_log,42,5,2019,2012,2019,2024,2019,全球,112.36415100097656,358.0,-173.63584899902344,72.0
no_log,42,5,2019,2012,2019,2024,2019,学习,112.6215591430664,568.0,-167.3784408569336,288.0
no_log,42,5,2019,2012,2019,2024,2019,change,113.15180969238281,426.0,-164.8481903076172,148.0
no_log,42,5,2019,2012,2019,2024,2019,视角,112.68295288085938,668.0,-162.31704711914062,393.0
no_log,42,5,2019,2012,2019,2024,2019,遗产旅行,114.20883178710938,378.0,-157.79116821289062,106.0
no_log,42,5,2019,2012,2019,2024,2019,地方,112.68914031982422,273.0,-149.31085968017578,11.0
no_log,42,5,2019,2012,2019,2024,2019,soft,113.56170654296875,276.0,-146.43829345703125,16.0
no_log,42,5,2019,2012,2019,2024,2019,action,111.8757553100586,350.0,-145.1242446899414,93.0
no_log,42,5,2019,2012,2019,2024,2019,real,112.47936248779297,541.0,-139.52063751220703,289.0
no_log,42,5,2019,2012,2019,2024,2019,state,111.74573516845703,305.0,-140.25426483154297,53.0
no_log,42,5,2019,2012,2019,2024,2019,diplomacy,112.55753326416016,494.0,-137.44246673583984,244.0
no_log,42,5,2019,2012,2019,2024,2019,mental,110.72901916503906,264.0,-137.27098083496094,16.0
no_log,42,5,2019,2012,2019,2024,2019,丝绸之路,113.26617431640625,522.0,-133.73382568359375,275.0
no_log,42,5,2019,2012,2019,2024,2019,post,112.74806213378906,546.0,-132.25193786621094,301.0
no_log,42,5,2019,2012,2019,2024,2019,formation,111.2813491821289,506.0,-132.7186508178711,262.0
no_log,42,5,2019,2012,2019,2024,2019,游客,112.94867706298828,376.0,-131.05132293701172,132.0
no_log,42,5,2019,2012,2019,2024,2019,branding,113.30311584472656,314.0,-126.69688415527344,74.0
no_log,42,5,2019,2012,2019,2024,2019,relations,111.87564849853516,179.0,-128.12435150146484,-61.0
no_log,42,5,2019,2012,2019,2024,2019,place,112.5321273803711,221.0,-125.4678726196289,-17.0
no_log,42,5,2019,2012,2019,2024,2019,role,110.33626556396484,649.0,-126.66373443603516,412.0
no_log,42,5,2019,2012,2019,2024,2019,conflict,111.97306823730469,174.0,-124.02693176269531,-62.0
no_log,42,5,2019,2012,2019,2024,2019,案例研究,109.65420532226562,316.0,-126.34579467773438,80.0
no_log,42,5,2019,2012,2019,2024,2019,原真性,112.18031311035156,445.0,-115.81968688964844,217.0
no_log,42,5,2019,2012,2019,2024,2019,time,111.90335083007812,391.0,-115.09664916992188,164.0
no_log,42,5,2019,2012,2019,2024,2019,product,109.21475219726562,334.0,-115.78524780273438,109.0
no_log,42,5,2019,2012,2019,2024,2019,africa,110.86339569091797,242.0,-108.13660430908203,23.0
no_log,42,5,2019,2012,2019,2024,2019,sites,112.31608581542969,210.0,-105.68391418457031,-8.0
no_log,42,5,2019,2012,2019,2024,2019,language,109.42133331298828,369.0,-101.57866668701172,158.0
no_log,42,5,2019,2012,2019,2024,2019,brand,112.01079559326172,297.0,-95.98920440673828,89.0
no_log,42,5,2019,2012,2019,2024,2019,silk,111.82337188720703,429.0,-92.17662811279297,225.0
no_log,42,5,2019,2012,2019,2024,2019,plan,109.50703430175781,254.0,-92.49296569824219,52.0
no_log,42,5,2019,2012,2019,2024,2019,可持续发展,109.64808654785156,371.0,-88.35191345214844,173.0
no_log,42,5,2019,2012,2019,2024,2019,the middle east,112.07235717773438,129.0,-83.92764282226562,-67.0
no_log,42,5,2019,2012,2019,2024,2019,carrying,111.50270080566406,81.0,-83.49729919433594,-114.0
no_log,42,5,2019,2012,2019,2024,2019,效果,109.28810119628906,339.0,-85.71189880371094,144.0
no_log,42,5,2019,2012,2019,2024,2019,分析,108.64083099365234,253.0,-83.35916900634766,61.0
no_log,42,5,2019,2012,2019,2024,2019,reality,110.876953125,383.0,-80.123046875,192.0
no_log,42,5,2019,2012,2019,2024,2019,content,111.41220092773438,369.0,-78.58779907226562,179.0
no_log,42,5,2019,2012,2019,2024,2019,middle east,111.76957702636719,79.0,-77.23042297363281,-110.0
no_log,42,5,2019,2012,2019,2024,2019,服务,109.10428619384766,317.0,-78.89571380615234,129.0
no_log,42,5,2019,2012,2019,2024,2019,source,109.65238189697266,163.0,-77.34761810302734,-24.0
no_log,42,5,2019,2012,2019,2024,2019,carrying capacity,111.19339752197266,81.0,-74.80660247802734,-105.0
no_log,42,5,2019,2012,2019,2024,2019,数字,108.126220703125,985.0,-76.873779296875,800.0
no_log,42,5,2019,2012,2019,2024,2019,in the middle,111.42618560791016,90.0,-70.57381439208984,-92.0
no_log,42,5,2019,2012,2019,2024,2019,系统综述,109.0443115234375,195.0,-72.9556884765625,13.0
no_log,42,5,2019,2012,2019,2024,2019,实践,108.37361907958984,227.0,-69.62638092041016,49.0
no_log,42,5,2019,2012,2019,2024,2019,graph,107.35726928710938,396.0,-68.64273071289062,220.0
no_log,42,5,2019,2012,2019,2024,2019,outbound,110.41033172607422,54.0,-65.58966827392578,-122.0
no_log,42,5,2019,2012,2019,2024,2019,语境,108.64402770996094,281.0,-66.35597229003906,106.0
no_log,42,5,2019,2012,2019,2024,2019,框架,107.38326263427734,335.0,-64.61673736572266,163.0
no_log,42,5,2019,2012,2019,2024,2019,al jazeera,110.11312866210938,48.0,-60.886871337890625,-123.0
no_log,42,5,2019,2012,2019,2024,2019,jazeera,110.11312866210938,65.0,-60.886871337890625,-106.0
no_log,42,5,2019,2012,2019,2024,2019,流程,107.56147003173828,180.0,-61.43852996826172,11.0
no_log,42,5,2019,2012,2019,2024,2019,belt,109.31539154052734,269.0,-56.684608459472656,103.0
no_log,42,5,2019,2012,2019,2024,2019,in the middle east,110.6276626586914,97.0,-54.372337341308594,-68.0
no_log,42,5,2019,2012,2019,2024,2019,政策,108.98905944824219,254.0,-56.01094055175781,89.0
no_log,42,5,2019,2012,2019,2024,2019,软实力,110.21601867675781,175.0,-54.78398132324219,10.0
no_log,42,5,2019,2012,2019,2024,2019,marketing,108.14177703857422,544.0,-55.85822296142578,380.0
no_log,42,5,2019,2012,2019,2024,2019,religious,108.96083068847656,247.0,-54.03916931152344,84.0
no_log,42,5,2019,2012,2019,2024,2019,country,108.98723602294922,255.0,-53.01276397705078,93.0
no_log,42,5,2019,2012,2019,2024,2019,islam,107.78636932373047,102.0,-54.21363067626953,-60.0
no_log,42,5,2019,2012,2019,2024,2019,urban,107.7892074584961,255.0,-54.210792541503906,93.0
no_log,123,1,2019,2012,2019,2020,2019,旅游,275.7597961425781,3486.0,-2755.240203857422,455.0
no_log,123,1,2019,2012,2019,2020,2019,tour,276.3939514160156,3300.0,-2616.6060485839844,407.0
no_log,123,1,2019,2012,2019,2020,2019,文化,276.245849609375,2014.0,-1427.754150390625,310.0
no_log,123,1,2019,2012,2019,2020,2019,nation,275.264404296875,1766.0,-1207.735595703125,283.0
no_log,123,1,2019,2012,2019,2020,2019,遗产,275.3052673339844,1587.0,-1075.6947326660156,236.0
no_log,123,1,2019,2012,2019,2020,2019,阿拉伯,267.68408203125,881.0,-562.31591796875,51.0
no_log,123,1,2019,2012,2019,2020,2019,发展,267.7550964355469,899.0,-488.2449035644531,143.0
no_log,123,1,2019,2012,2019,2020,2019,目的地,267.73089599609375,794.0,-417.26910400390625,109.0
no_log,123,1,2019,2012,2019,2020,2019,world,267.03607177734375,786.0,-416.96392822265625,102.0
no_log,123,1,2019,2012,2019,2020,2019,view,248.56541442871094,905.0,-423.43458557128906,233.0
no_log,123,1,2019,2012,2019,2020,2019,rate,261.80914306640625,683.0,-374.19085693359375,47.0
no_log,123,1,2019,2012,2019,2020,2019,city,259.93377685546875,681.0,-375.06622314453125,46.0
no_log,123,1,2019,2012,2019,2020,2019,研究,252.6479949951172,734.0,-341.3520050048828,140.0
no_log,123,1,2019,2012,2019,2020,2019,艺术,232.3648223876953,646.0,-328.6351776123047,85.0
no_log,123,1,2019,2012,2019,2020,2019,site,260.6068420410156,657.0,-293.3931579589844,103.0
no_log,123,1,2019,2012,2019,2020,2019,image,253.2493896484375,662.0,-283.7506103515625,125.0
no_log,123,1,2019,2012,2019,2020,2019,社会,224.87164306640625,616.0,-298.12835693359375,93.0
no_log,123,1,2019,2012,2019,2020,2019,media,234.7433624267578,576.0,-283.2566375732422,58.0
no_log,123,1,2019,2012,2019,2020,2019,search,249.2713165283203,632.0,-267.7286834716797,115.0
no_log,123,1,2019,2012,2019,2020,2019,work,209.87185668945312,529.0,-284.1281433105469,35.0
no_log,123,1,2019,2012,2019,2020,2019,中国,237.73471069335938,537.0,-159.26528930664062,140.0
no_log,123,1,2019,2012,2019,2020,2019,国家,231.6627655029297,492.0,-161.3372344970703,99.0
no_log,123,1,2019,2012,2019,2020,2019,影响,219.51953125,466.0,-150.48046875,96.0
no_log,123,1,2019,2012,2019,2020,2019,挑战,222.41195678710938,476.0,-147.58804321289062,106.0
no_log,123,1,2019,2012,2019,2020,2019,text,221.19667053222656,415.0,-141.80332946777344,52.0
no_log,123,1,2019,2012,2019,2020,2019,challenges,219.94094848632812,451.0,-125.05905151367188,106.0
no_log,123,1,2019,2012,2019,2020,2019,east,229.96823120117188,405.0,-102.03176879882812,73.0
no_log,123,1,2019,2012,2019,2020,2019,gene,210.41978454589844,329.0,-117.58021545410156,1.0
no_log,123,1,2019,2012,2019,2020,2019,chinese,222.0074462890625,359.0,-104.9925537109375,32.0
no_log,123,1,2019,2012,2019,2020,2019,land,204.56227111816406,380.0,-122.43772888183594,53.0
no_log,123,1,2019,2012,2019,2020,2019,社交媒体,216.2661590576172,379.0,-101.73384094238281,61.0
no_log,123,1,2019,2012,2019,2020,2019,应用,202.78170776367188,336.0,-114.21829223632812,19.0
no_log,123,1,2019,2012,2019,2020,2019,power,226.30084228515625,328.0,-83.69915771484375,18.0
no_log,123,1,2019,2012,2019,2020,2019,可持续,203.48768615722656,389.0,-106.51231384277344,79.0
no_log,123,1,2019,2012,2019,2020,2019,经济,199.28335571289062,346.0,-110.71664428710938,36.0
no_log,123,1,2019,2012,2019,2020,2019,road,230.18316650390625,434.0,-64.81683349609375,139.0
no_log,123,1,2019,2012,2019,2020,2019,经验,197.9359893798828,321.0,-97.06401062011719,26.0
no_log,123,1,2019,2012,2019,2020,2019,管理,198.33094787597656,317.0,-89.66905212402344,29.0
no_log,123,1,2019,2012,2019,2020,2019,全球,179.22021484375,357.0,-106.77978515625,71.0
no_log,123,1,2019,2012,2019,2020,2019,学习,202.91123962402344,368.0,-77.08876037597656,88.0
no_log,123,1,2019,2012,2019,2020,2019,change,198.63243103027344,327.0,-79.36756896972656,49.0
no_log,123,1,2019,2012,2019,2020,2019,视角,201.48765563964844,368.0,-73.51234436035156,93.0
no_log,123,1,2019,2012,2019,2020,2019,遗产旅行,221.95089721679688,285.0,-50.049102783203125,13.0
no_log,123,1,2019,2012,2019,2020,2019,地方,204.57542419433594,319.0,-57.42457580566406,57.0
no_log,123,1,2019,2012,2019,2020,2019,soft,211.15408325195312,313.0,-48.845916748046875,53.0
no_log,123,1,2019,2012,2019,2020,2019,action,169.3316650390625,263.0,-87.6683349609375,6.0
no_log,123,1,2019,2012,2019,2020,2019,real,196.57489013671875,322.0,-55.42510986328125,70.0
no_log,123,1,2019,2012,2019,2020,2019,state,170.70249938964844,277.0,-81.29750061035156,25.0
no_log,123,1,2019,2012,2019,2020,2019,diplomacy,211.68118286132812,333.0,-38.318817138671875,83.0
no_log,123,1,2019,2012,2019,2020,2019,mental,176.4188232421875,344.0,-71.5811767578125,96.0
no_log,123,1,2019,2012,2019,2020,2019,丝绸之路,221.26791381835938,434.0,-25.732086181640625,187.0
no_log,123,1,2019,2012,2019,2020,2019,post,196.5168914794922,341.0,-48.48310852050781,96.0
no_log,123,1,2019,2012,2019,2020,2019,formation,185.11013793945312,316.0,-58.889862060546875,72.0
no_log,123,1,2019,2012,2019,2020,2019,游客,201.13040161132812,304.0,-42.869598388671875,60.0
no_log,123,1,2019,2012,2019,2020,2019,branding,212.36557006835938,239.0,-27.634429931640625,-1.0
no_log,123,1,2019,2012,2019,2020,2019,relations,187.24403381347656,247.0,-52.75596618652344,7.0
no_log,123,1,2019,2012,2019,2020,2019,place,186.68319702148438,285.0,-51.316802978515625,47.0
no_log,123,1,2019,2012,2019,2020,2019,role,166.24818420410156,315.0,-70.75181579589844,78.0
no_log,123,1,2019,2012,2019,2020,2019,conflict,195.72715759277344,255.0,-40.27284240722656,19.0
no_log,123,1,2019,2012,2019,2020,2019,案例研究,149.23046875,237.0,-86.76953125,1.0
no_log,123,1,2019,2012,2019,2020,2019,原真性,200.3142852783203,264.0,-27.685714721679688,36.0
no_log,123,1,2019,2012,2019,2020,2019,time,205.48126220703125,382.0,-21.51873779296875,155.0
no_log,123,1,2019,2012,2019,2020,2019,product,144.144287109375,212.0,-80.855712890625,-13.0
no_log,123,1,2019,2012,2019,2020,2019,africa,167.82081604003906,227.0,-51.17918395996094,8.0
no_log,123,1,2019,2012,2019,2020,2019,sites,211.21255493164062,246.0,-6.787445068359375,28.0
no_log,123,1,2019,2012,2019,2020,2019,language,146.59693908691406,220.0,-64.40306091308594,9.0
no_log,123,1,2019,2012,2019,2020,2019,brand,191.0064239501953,233.0,-16.993576049804688,25.0
no_log,123,1,2019,2012,2019,2020,2019,silk,205.2144775390625,373.0,1.2144775390625,169.0
no_log,123,1,2019,2012,2019,2020,2019,plan,148.95118713378906,213.0,-53.04881286621094,11.0
no_log,123,1,2019,2012,2019,2020,2019,可持续发展,156.3756103515625,212.0,-41.6243896484375,14.0
no_log,123,1,2019,2012,2019,2020,2019,the middle east,200.4830322265625,221.0,4.4830322265625,25.0
no_log,123,1,2019,2012,2019,2020,2019,carrying,184.44760131835938,211.0,-10.552398681640625,16.0
no_log,123,1,2019,2012,2019,2020,2019,效果,164.28396606445312,271.0,-30.716033935546875,76.0
no_log,123,1,2019,2012,2019,2020,2019,分析,148.04881286621094,212.0,-43.95118713378906,20.0
no_log,123,1,2019,2012,2019,2020,2019,reality,185.75244140625,209.0,-5.24755859375,18.0
no_log,123,1,2019,2012,2019,2020,2019,content,190.05479431152344,210.0,0.0547943115234375,20.0
no_log,123,1,2019,2012,2019,2020,2019,middle east,198.759033203125,203.0,9.759033203125,14.0
no_log,123,1,2019,2012,2019,2020,2019,服务,163.05055236816406,179.0,-24.949447631835938,-9.0
no_log,123,1,2019,2012,2019,2020,2019,source,162.5435791015625,213.0,-24.4564208984375,26.0
no_log,123,1,2019,2012,2019,2020,2019,carrying capacity,182.57643127441406,202.0,-3.4235687255859375,16.0
no_log,123,1,2019,2012,2019,2020,2019,数字,150.75787353515625,322.0,-34.24212646484375,137.0
no_log,123,1,2019,2012,2019,2020,2019,in the middle,196.03329467773438,190.0,14.033294677734375,8.0
no_log,123,1,2019,2012,2019,2020,2019,系统综述,158.0183868408203,222.0,-23.981613159179688,40.0
no_log,123,1,2019,2012,2019,2020,2019,实践,154.37673950195312,169.0,-23.623260498046875,-9.0
no_log,123,1,2019,2012,2019,2020,2019,graph,136.23907470703125,179.0,-39.76092529296875,3.0
no_log,123,1,2019,2012,2019,2020,2019,outbound,162.03311157226562,176.0,-13.966888427734375,0.0
no_log,123,1,2019,2012,2019,2020,2019,语境,156.53457641601562,209.0,-18.465423583984375,34.0
no_log,123,1,2019,2012,2019,2020,2019,框架,132.78831481933594,221.0,-39.21168518066406,49.0
no_log,123,1,2019,2012,2019,2020,2019,al jazeera,184.64781188964844,181.0,13.647811889648438,10.0
no_log,123,1,2019,2012,2019,2020,2019,jazeera,184.64781188964844,181.0,13.647811889648438,10.0
no_log,123,1,2019,2012,2019,2020,2019,流程,145.99998474121094,194.0,-23.000015258789062,25.0
no_log,123,1,2019,2012,2019,2020,2019,belt,174.92320251464844,236.0,8.923202514648438,70.0
no_log,123,1,2019,2012,2019,2020,2019,in the middle east,188.3296661376953,181.0,23.329666137695312,16.0
no_log,123,1,2019,2012,2019,2020,2019,政策,155.81588745117188,161.0,-9.184112548828125,-4.0
no_log,123,1,2019,2012,2019,2020,2019,软实力,182.6040496826172,175.0,17.604049682617188,10.0
no_log,123,1,2019,2012,2019,2020,2019,marketing,146.30471801757812,217.0,-17.695281982421875,53.0
no_log,123,1,2019,2012,2019,2020,2019,religious,167.05007934570312,153.0,4.050079345703125,-10.0
no_log,123,1,2019,2012,2019,2020,2019,country,160.31724548339844,144.0,-1.6827545166015625,-18.0
no_log,123,1,2019,2012,2019,2020,2019,islam,150.80799865722656,166.0,-11.192001342773438,4.0
no_log,123,1,2019,2012,2019,2020,2019,urban,139.25013732910156,187.0,-22.749862670898438,25.0
no_log,123,3,2019,2012,2019,2022,2019,旅游,142.6651153564453,4242.0,-2888.3348846435547,1211.0
no_log,123,3,2019,2012,2019,2022,2019,tour,142.6710968017578,3857.0,-2750.328903198242,964.0
no_log,123,3,2019,2012,2019,2022,2019,文化,142.60504150390625,2521.0,-1561.3949584960938,817.0
no_log,123,3,2019,2012,2019,2022,2019,nation,142.56729125976562,2266.0,-1340.4327087402344,783.0
no_log,123,3,2019,2012,2019,2022,2019,遗产,142.50827026367188,1698.0,-1208.4917297363281,347.0
no_log,123,3,2019,2012,2019,2022,2019,阿拉伯,141.4892120361328,784.0,-688.5107879638672,-46.0
no_log,123,3,2019,2012,2019,2022,2019,发展,141.50460815429688,907.0,-614.4953918457031,151.0
no_log,123,3,2019,2012,2019,2022,2019,目的地,141.4077606201172,1036.0,-543.5922393798828,351.0
no_log,123,3,2019,2012,2019,2022,2019,world,141.31687927246094,627.0,-542.6831207275391,-57.0
no_log,123,3,2019,2012,2019,2022,2019,view,140.10842895507812,1100.0,-531.8915710449219,428.0
no_log,123,3,2019,2012,2019,2022,2019,rate,140.75563049316406,894.0,-495.24436950683594,258.0
no_log,123,3,2019,2012,2019,2022,2019,city,140.5345458984375,755.0,-494.4654541015625,120.0
no_log,123,3,2019,2012,2019,2022,2019,研究,140.09197998046875,901.0,-453.90802001953125,307.0
no_log,123,3,2019,2012,2019,2022,2019,艺术,138.45140075683594,992.0,-422.54859924316406,431.0
no_log,123,3,2019,2012,2019,2022,2019,site,140.45867919921875,670.0,-413.54132080078125,116.0
no_log,123,3,2019,2012,2019,2022,2019,image,139.72711181640625,783.0,-397.27288818359375,246.0
no_log,123,3,2019,2012,2019,2022,2019,社会,137.17880249023438,727.0,-385.8211975097656,204.0
no_log,123,3,2019,2012,2019,2022,2019,media,138.1199951171875,588.0,-379.8800048828125,70.0
no_log,123,3,2019,2012,2019,2022,2019,search,139.447509765625,797.0,-377.552490234375,280.0
no_log,123,3,2019,2012,2019,2022,2019,work,135.31289672851562,623.0,-358.6871032714844,129.0
no_log,123,3,2019,2012,2019,2022,2019,中国,137.57916259765625,600.0,-259.42083740234375,203.0
no_log,123,3,2019,2012,2019,2022,2019,国家,136.90631103515625,523.0,-256.09368896484375,130.0
no_log,123,3,2019,2012,2019,2022,2019,影响,135.5093231201172,563.0,-234.4906768798828,193.0
no_log,123,3,2019,2012,2019,2022,2019,挑战,135.69412231445312,597.0,-234.30587768554688,227.0
no_log,123,3,2019,2012,2019,2022,2019,text,135.5883026123047,565.0,-227.4116973876953,202.0
no_log,123,3,2019,2012,2019,2022,2019,challenges,135.19277954101562,553.0,-209.80722045898438,208.0
no_log,123,3,2019,2012,2019,2022,2019,east,136.0029754638672,419.0,-195.9970245361328,87.0
no_log,123,3,2019,2012,2019,2022,2019,gene,133.70547485351562,406.0,-194.29452514648438,78.0
no_log,123,3,2019,2012,2019,2022,2019,chinese,135.046875,325.0,-191.953125,-2.0
no_log,123,3,2019,2012,2019,2022,2019,land,132.94813537597656,380.0,-194.05186462402344,53.0
no_log,123,3,2019,2012,2019,2022,2019,社交媒体,134.43569946289062,452.0,-183.56430053710938,134.0
no_log,123,3,2019,2012,2019,2022,2019,应用,132.7336883544922,470.0,-184.2663116455078,153.0
no_log,123,3,2019,2012,2019,2022,2019,power,135.5272216796875,334.0,-174.4727783203125,24.0
no_log,123,3,2019,2012,2019,2022,2019,可持续,132.58551025390625,443.0,-177.41448974609375,133.0
no_log,123,3,2019,2012,2019,2022,2019,经济,132.3170623779297,467.0,-177.6829376220703,157.0
no_log,123,3,2019,2012,2019,2022,2019,road,135.90887451171875,555.0,-159.09112548828125,260.0
no_log,123,3,2019,2012,2019,2022,2019,经验,131.6554412841797,403.0,-163.3445587158203,108.0
no_log,123,3,2019,2012,2019,2022,2019,管理,131.94737243652344,413.0,-156.05262756347656,125.0
no_log,123,3,2019,2012,2019,2022,2019,全球,128.66448974609375,377.0,-157.33551025390625,91.0
no_log,123,3,2019,2012,2019,2022,2019,学习,132.3975830078125,564.0,-147.6024169921875,284.0
no_log,123,3,2019,2012,2019,2022,2019,change,131.64459228515625,386.0,-146.35540771484375,108.0
no_log,123,3,2019,2012,2019,2022,2019,视角,132.1433868408203,504.0,-142.8566131591797,229.0
no_log,123,3,2019,2012,2019,2022,2019,遗产旅行,134.54083251953125,324.0,-137.45916748046875,52.0
no_log,123,3,2019,2012,2019,2022,2019,地方,132.3690643310547,271.0,-129.6309356689453,9.0
no_log,123,3,2019,2012,2019,2022,2019,soft,133.04234313964844,268.0,-126.95765686035156,8.0
no_log,123,3,2019,2012,2019,2022,2019,action,126.45647430419922,281.0,-130.54352569580078,24.0
no_log,123,3,2019,2012,2019,2022,2019,real,131.06129455566406,378.0,-120.93870544433594,126.0
no_log,123,3,2019,2012,2019,2022,2019,state,126.67707061767578,261.0,-125.32292938232422,9.0
no_log,123,3,2019,2012,2019,2022,2019,diplomacy,133.19737243652344,422.0,-116.80262756347656,172.0
no_log,123,3,2019,2012,2019,2022,2019,mental,127.90473175048828,323.0,-120.09526824951172,75.0
no_log,123,3,2019,2012,2019,2022,2019,丝绸之路,134.36886596679688,543.0,-112.63113403320312,296.0
no_log,123,3,2019,2012,2019,2022,2019,post,130.85728454589844,461.0,-114.14271545410156,216.0
no_log,123,3,2019,2012,2019,2022,2019,formation,129.3519287109375,430.0,-114.6480712890625,186.0
no_log,123,3,2019,2012,2019,2022,2019,游客,131.47250366210938,347.0,-112.52749633789062,103.0
no_log,123,3,2019,2012,2019,2022,2019,branding,132.98158264160156,366.0,-107.01841735839844,126.0
no_log,123,3,2019,2012,2019,2022,2019,relations,129.46365356445312,183.0,-110.53634643554688,-57.0
no_log,123,3,2019,2012,2019,2022,2019,place,129.11874389648438,252.0,-108.88125610351562,14.0
no_log,123,3,2019,2012,2019,2022,2019,role,125.82811737060547,445.0,-111.17188262939453,208.0
no_log,123,3,2019,2012,2019,2022,2019,conflict,130.75022888183594,245.0,-105.24977111816406,9.0
no_log,123,3,2019,2012,2019,2022,2019,案例研究,122.28855895996094,228.0,-113.71144104003906,-8.0
